openalex_subfield_id,openalex_subfield_name,for_group_code,for_group_label,is_primary,confidence,match_method,notes
2203,Automotive Engineering,3004,Crop and pasture production,False,0.091,constrained_lexical,
2203,Automotive Engineering,3603,Music,False,0.091,constrained_lexical,
2203,Automotive Engineering,4005,Civil engineering,False,0.091,constrained_lexical,
2204,Biomedical Engineering,4003,Biomedical engineering,True,1.0,exact_match,
2204,Biomedical Engineering,4012,Fluid mechanics and thermal engineering,False,0.079,constrained_lexical,
2204,Biomedical Engineering,3406,Physical chemistry,False,0.068,constrained_lexical,
2204,Biomedical Engineering,4017,Mechanical engineering,False,0.062,constrained_lexical,
2204,Biomedical Engineering,3401,Analytical chemistry,False,0.056,constrained_lexical,
2204,Biomedical Engineering,4004,Chemical engineering,False,0.056,constrained_lexical,
2204,Biomedical Engineering,4006,Communications engineering,False,0.056,constrained_lexical,
2204,Biomedical Engineering,4007,"Control engineering, mechatronics and robotics",False,0.051,constrained_lexical,
2204,Biomedical Engineering,4609,Information systems,False,0.045,constrained_lexical,
2205,Civil and Structural Engineering,4005,Civil engineering,True,0.188,constrained_lexical,
2205,Civil and Structural Engineering,4012,Fluid mechanics and thermal engineering,False,0.113,constrained_lexical,
2205,Civil and Structural Engineering,4001,Aerospace engineering,False,0.1,constrained_lexical,
2205,Civil and Structural Engineering,4410,Sociology,False,0.1,constrained_lexical,
2205,Civil and Structural Engineering,4017,Mechanical engineering,False,0.087,constrained_lexical,
2205,Civil and Structural Engineering,3302,Building,False,0.075,constrained_lexical,
2205,Civil and Structural Engineering,4014,Manufacturing engineering,False,0.075,constrained_lexical,
2205,Civil and Structural Engineering,3304,Urban and regional planning,False,0.062,constrained_lexical,
2205,Civil and Structural Engineering,4002,Automotive engineering,False,0.062,constrained_lexical,
2206,Computational Mechanics,4012,Fluid mechanics and thermal engineering,True,0.194,constrained_lexical,
2206,Computational Mechanics,4004,Chemical engineering,False,0.104,constrained_lexical,
2206,Computational Mechanics,4017,Mechanical engineering,False,0.075,constrained_lexical,
2206,Computational Mechanics,3303,Design,False,0.06,constrained_lexical,
2206,Computational Mechanics,4005,Civil engineering,False,0.06,constrained_lexical,
2206,Computational Mechanics,4007,"Control engineering, mechatronics and robotics",False,0.06,constrained_lexical,
2206,Computational Mechanics,4009,"Electronics, sensors and digital hardware",False,0.06,constrained_lexical,
2206,Computational Mechanics,4602,Artificial intelligence,False,0.06,constrained_lexical,
2206,Computational Mechanics,4603,Computer vision and multimedia computation,False,0.06,constrained_lexical,
2207,Control and Systems Engineering,4007,"Control engineering, mechatronics and robotics",True,0.143,constrained_lexical,
2207,Control and Systems Engineering,4006,Communications engineering,False,0.095,constrained_lexical,
2207,Control and Systems Engineering,4017,Mechanical engineering,False,0.095,constrained_lexical,
2207,Control and Systems Engineering,4605,Data management and data science,False,0.095,constrained_lexical,
2207,Control and Systems Engineering,4609,Information systems,False,0.095,constrained_lexical,
2207,Control and Systems Engineering,4004,Chemical engineering,False,0.083,constrained_lexical,
2207,Control and Systems Engineering,4014,Manufacturing engineering,False,0.083,constrained_lexical,
2207,Control and Systems Engineering,4602,Artificial intelligence,False,0.083,constrained_lexical,
2207,Control and Systems Engineering,4904,Pure mathematics,False,0.083,constrained_lexical,
2208,Electrical and Electronic Engineering,4009,"Electronics, sensors and digital hardware",True,0.081,constrained_lexical,
2208,Electrical and Electronic Engineering,4006,Communications engineering,False,0.067,constrained_lexical,
2208,Electrical and Electronic Engineering,4017,Mechanical engineering,False,0.062,constrained_lexical,
2208,Electrical and Electronic Engineering,4008,Electrical engineering,False,0.053,constrained_lexical,
2208,Electrical and Electronic Engineering,4605,Data management and data science,False,0.048,constrained_lexical,
2208,Electrical and Electronic Engineering,4001,Aerospace engineering,False,0.043,constrained_lexical,
2208,Electrical and Electronic Engineering,4004,Chemical engineering,False,0.043,constrained_lexical,
2208,Electrical and Electronic Engineering,4007,"Control engineering, mechatronics and robotics",False,0.043,constrained_lexical,
2208,Electrical and Electronic Engineering,4012,Fluid mechanics and thermal engineering,False,0.038,constrained_lexical,
2209,Industrial and Manufacturing Engineering,4007,"Control engineering, mechatronics and robotics",True,0.167,constrained_lexical,
2209,Industrial and Manufacturing Engineering,4014,Manufacturing engineering,False,0.167,constrained_lexical,
2209,Industrial and Manufacturing Engineering,4609,Information systems,False,0.119,constrained_lexical,
2209,Industrial and Manufacturing Engineering,3302,Building,False,0.095,constrained_lexical,
2209,Industrial and Manufacturing Engineering,3801,Applied economics,False,0.095,constrained_lexical,
2209,Industrial and Manufacturing Engineering,4004,Chemical engineering,False,0.095,constrained_lexical,
2209,Industrial and Manufacturing Engineering,4009,"Electronics, sensors and digital hardware",False,0.095,constrained_lexical,
2209,Industrial and Manufacturing Engineering,4011,Environmental engineering,False,0.095,constrained_lexical,
2209,Industrial and Manufacturing Engineering,4410,Sociology,False,0.095,constrained_lexical,
2210,Mechanical Engineering,4017,Mechanical engineering,True,1.0,exact_match,
2210,Mechanical Engineering,4004,Chemical engineering,False,0.085,constrained_lexical,
2210,Mechanical Engineering,4007,"Control engineering, mechatronics and robotics",False,0.067,constrained_lexical,
2210,Mechanical Engineering,4012,Fluid mechanics and thermal engineering,False,0.067,constrained_lexical,
2210,Mechanical Engineering,4014,Manufacturing engineering,False,0.067,constrained_lexical,
2210,Mechanical Engineering,4001,Aerospace engineering,False,0.061,constrained_lexical,
2210,Mechanical Engineering,3406,Physical chemistry,False,0.055,constrained_lexical,
2210,Mechanical Engineering,4609,Information systems,False,0.055,constrained_lexical,
2210,Mechanical Engineering,4005,Civil engineering,False,0.048,constrained_lexical,
2211,Mechanics of Materials,4017,Mechanical engineering,True,0.12,constrained_lexical,
2211,Mechanics of Materials,4019,Resources engineering and extractive metallurgy,False,0.093,constrained_lexical,
2211,Mechanics of Materials,4605,Data management and data science,False,0.093,constrained_lexical,
2211,Mechanics of Materials,4012,Fluid mechanics and thermal engineering,False,0.08,constrained_lexical,
2211,Mechanics of Materials,3007,Forestry sciences,False,0.067,constrained_lexical,
2211,Mechanics of Materials,4005,Civil engineering,False,0.067,constrained_lexical,
2211,Mechanics of Materials,4609,Information systems,False,0.067,constrained_lexical,
2211,Mechanics of Materials,3002,"Agriculture, land and farm management",False,0.053,constrained_lexical,
2211,Mechanics of Materials,3101,Biochemistry and cell biology,False,0.053,constrained_lexical,
2212,Ocean Engineering,4015,Maritime engineering,True,0.7,manual_override,Ocean Engineering -- exact-fit 'Maritime engineering' group exists
2213,"Safety, Risk, Reliability and Quality",4005,Civil engineering,True,0.259,constrained_lexical,
2213,"Safety, Risk, Reliability and Quality",4014,Manufacturing engineering,False,0.222,constrained_lexical,
2213,"Safety, Risk, Reliability and Quality",4605,Data management and data science,False,0.222,constrained_lexical,
2213,"Safety, Risk, Reliability and Quality",3303,Design,False,0.185,constrained_lexical,
2213,"Safety, Risk, Reliability and Quality",3904,Specialist studies in education,False,0.185,constrained_lexical,
2213,"Safety, Risk, Reliability and Quality",4009,"Electronics, sensors and digital hardware",False,0.185,constrained_lexical,
2213,"Safety, Risk, Reliability and Quality",4410,Sociology,False,0.185,constrained_lexical,
2213,"Safety, Risk, Reliability and Quality",3302,Building,False,0.148,constrained_lexical,
2213,"Safety, Risk, Reliability and Quality",3506,Marketing,False,0.148,constrained_lexical,
2214,Media Technology,4701,Communication and media studies,True,0.7,manual_override,"Media Technology -- communication/media concept, not Curriculum and pedagogy"
2215,Building and Construction,3302,Building,True,0.7,manual_override,Building and Construction -- exact-fit group 'Building' exists but wasn't reached
2216,Architecture,3301,Architecture,True,1.0,exact_match,
2216,Architecture,4005,Civil engineering,False,0.273,constrained_lexical,
2216,Architecture,4007,"Control engineering, mechatronics and robotics",False,0.273,constrained_lexical,
2216,Architecture,4010,Engineering practice and education,False,0.273,constrained_lexical,
2216,Architecture,4001,Aerospace engineering,False,0.182,constrained_lexical,
2216,Architecture,4003,Biomedical engineering,False,0.182,constrained_lexical,
2216,Architecture,4004,Chemical engineering,False,0.182,constrained_lexical,
2216,Architecture,4009,"Electronics, sensors and digital hardware",False,0.182,constrained_lexical,
2216,Architecture,4011,Environmental engineering,False,0.182,constrained_lexical,
2302,Ecological Modeling,4101,Climate change impacts and adaptation,True,0.182,constrained_lexical,
2302,Ecological Modeling,4102,Ecological applications,False,0.091,constrained_lexical,
2302,Ecological Modeling,4103,Environmental biotechnology,False,0.0,constrained_lexical,
2302,Ecological Modeling,4104,Environmental management,False,0.0,constrained_lexical,
2302,Ecological Modeling,4105,Pollution and contamination,False,0.0,constrained_lexical,
2302,Ecological Modeling,4106,Soil sciences,False,0.0,constrained_lexical,
2302,Ecological Modeling,4199,Other environmental sciences,False,0.0,constrained_lexical,
2303,Ecology,3103,Ecology,True,1.0,exact_match,
2303,Ecology,3104,Evolutionary biology,False,0.174,constrained_lexical,
2303,Ecology,3007,Forestry sciences,False,0.101,constrained_lexical,
2303,Ecology,3109,Zoology,False,0.101,constrained_lexical,
2303,Ecology,4104,Environmental management,False,0.087,constrained_lexical,
2303,Ecology,4105,Pollution and contamination,False,0.087,constrained_lexical,
2303,Ecology,4410,Sociology,False,0.087,constrained_lexical,
2303,Ecology,3002,"Agriculture, land and farm management",False,0.072,constrained_lexical,
2303,Ecology,3003,Animal production,False,0.072,constrained_lexical,
2304,Environmental Chemistry,4105,Pollution and contamination,True,0.7,manual_override,Environmental Chemistry -- pollution/contamination is the closest real fit
2305,Environmental Engineering,4011,Environmental engineering,True,1.0,exact_match,
2305,Environmental Engineering,4005,Civil engineering,False,0.122,constrained_lexical,
2305,Environmental Engineering,3104,Evolutionary biology,False,0.102,constrained_lexical,
2305,Environmental Engineering,3304,Urban and regional planning,False,0.102,constrained_lexical,
2305,Environmental Engineering,4014,Manufacturing engineering,False,0.102,constrained_lexical,
2305,Environmental Engineering,3302,Building,False,0.082,constrained_lexical,
2305,Environmental Engineering,3303,Design,False,0.082,constrained_lexical,
2305,Environmental Engineering,3505,Human resources and industrial relations,False,0.082,constrained_lexical,
2305,Environmental Engineering,4002,Automotive engineering,False,0.082,constrained_lexical,
2306,Global and Planetary Change,3702,Climate change science,True,0.7,manual_override,Global and Planetary Change -- exact-fit 'Climate change science' exists
2307,"Health, Toxicology and Mutagenesis",3214,Pharmacology and pharmaceutical sciences,True,0.7,manual_override,"Health, Toxicology and Mutagenesis -- toxicology/pharmacology concept"
2308,"Management, Monitoring, Policy and Law",3304,Urban and regional planning,True,0.164,constrained_lexical,
2308,"Management, Monitoring, Policy and Law",4410,Sociology,False,0.134,constrained_lexical,
2308,"Management, Monitoring, Policy and Law",4609,Information systems,False,0.134,constrained_lexical,
2308,"Management, Monitoring, Policy and Law",3002,"Agriculture, land and farm management",False,0.119,constrained_lexical,
2308,"Management, Monitoring, Policy and Law",3901,Curriculum and pedagogy,False,0.119,constrained_lexical,
2308,"Management, Monitoring, Policy and Law",3301,Architecture,False,0.104,constrained_lexical,
2308,"Management, Monitoring, Policy and Law",3801,Applied economics,False,0.104,constrained_lexical,
2308,"Management, Monitoring, Policy and Law",4404,Development studies,False,0.104,constrained_lexical,
2308,"Management, Monitoring, Policy and Law",4406,Human geography,False,0.104,constrained_lexical,
2309,Nature and Landscape Conservation,4104,Environmental management,True,0.7,manual_override,Nature and Landscape Conservation -- environmental management concept
2310,Pollution,4105,Pollution and contamination,True,0.7,manual_override,Pollution -- exact-fit 'Pollution and contamination' group exists
2311,Waste Management and Disposal,4104,Environmental management,True,0.125,constrained_lexical,
2311,Waste Management and Disposal,4105,Pollution and contamination,False,0.125,constrained_lexical,
2311,Waste Management and Disposal,4101,Climate change impacts and adaptation,False,0.042,constrained_lexical,
2311,Waste Management and Disposal,4103,Environmental biotechnology,False,0.042,constrained_lexical,
2311,Waste Management and Disposal,4199,Other environmental sciences,False,0.042,constrained_lexical,
2311,Waste Management and Disposal,4102,Ecological applications,False,0.0,constrained_lexical,
2311,Waste Management and Disposal,4106,Soil sciences,False,0.0,constrained_lexical,
2312,Water Science and Technology,3707,Hydrology,True,0.7,manual_override,Water Science and Technology -- exact-fit 'Hydrology' group exists
2402,Applied Microbiology and Biotechnology,3101,Biochemistry and cell biology,True,0.0,below_floor,
2402,Applied Microbiology and Biotechnology,3102,Bioinformatics and computational biology,False,0.0,constrained_lexical,
2402,Applied Microbiology and Biotechnology,3103,Ecology,False,0.0,constrained_lexical,
2402,Applied Microbiology and Biotechnology,3104,Evolutionary biology,False,0.0,constrained_lexical,
2402,Applied Microbiology and Biotechnology,3105,Genetics,False,0.0,constrained_lexical,
2402,Applied Microbiology and Biotechnology,3106,Industrial biotechnology,False,0.0,constrained_lexical,
2402,Applied Microbiology and Biotechnology,3107,Microbiology,False,0.0,constrained_lexical,
2402,Applied Microbiology and Biotechnology,3108,Plant biology,False,0.0,constrained_lexical,
2402,Applied Microbiology and Biotechnology,3109,Zoology,False,0.0,constrained_lexical,
2403,Immunology,3204,Immunology,True,1.0,exact_match,
2403,Immunology,3109,Zoology,False,0.127,constrained_lexical,
2403,Immunology,3004,Crop and pasture production,False,0.073,constrained_lexical,
2403,Immunology,3101,Biochemistry and cell biology,False,0.073,constrained_lexical,
2403,Immunology,3005,Fisheries sciences,False,0.055,constrained_lexical,
2403,Immunology,3104,Evolutionary biology,False,0.055,constrained_lexical,
2403,Immunology,3105,Genetics,False,0.055,constrained_lexical,
2403,Immunology,3108,Plant biology,False,0.055,constrained_lexical,
2403,Immunology,3211,Oncology and carcinogenesis,False,0.055,constrained_lexical,
2404,Microbiology,3107,Microbiology,True,1.0,exact_match,
2404,Microbiology,3101,Biochemistry and cell biology,False,0.053,constrained_lexical,
2404,Microbiology,3104,Evolutionary biology,False,0.053,constrained_lexical,
2404,Microbiology,3108,Plant biology,False,0.053,constrained_lexical,
2404,Microbiology,3109,Zoology,False,0.053,constrained_lexical,
2404,Microbiology,3102,Bioinformatics and computational biology,False,0.0,constrained_lexical,
2404,Microbiology,3103,Ecology,False,0.0,constrained_lexical,
2404,Microbiology,3105,Genetics,False,0.0,constrained_lexical,
2404,Microbiology,3106,Industrial biotechnology,False,0.0,constrained_lexical,
2405,Parasitology,3104,Evolutionary biology,True,0.15,constrained_lexical,
2405,Parasitology,3101,Biochemistry and cell biology,False,0.05,constrained_lexical,
2405,Parasitology,3103,Ecology,False,0.05,constrained_lexical,
2405,Parasitology,3106,Industrial biotechnology,False,0.05,constrained_lexical,
2405,Parasitology,3107,Microbiology,False,0.05,constrained_lexical,
2405,Parasitology,3102,Bioinformatics and computational biology,False,0.0,constrained_lexical,
2405,Parasitology,3105,Genetics,False,0.0,constrained_lexical,
2405,Parasitology,3108,Plant biology,False,0.0,constrained_lexical,
2405,Parasitology,3109,Zoology,False,0.0,constrained_lexical,
2406,Virology,3101,Biochemistry and cell biology,True,0.0,below_floor,
2406,Virology,3102,Bioinformatics and computational biology,False,0.0,constrained_lexical,
2406,Virology,3103,Ecology,False,0.0,constrained_lexical,
2406,Virology,3104,Evolutionary biology,False,0.0,constrained_lexical,
2406,Virology,3105,Genetics,False,0.0,constrained_lexical,
2406,Virology,3106,Industrial biotechnology,False,0.0,constrained_lexical,
2406,Virology,3107,Microbiology,False,0.0,constrained_lexical,
2406,Virology,3108,Plant biology,False,0.0,constrained_lexical,
2406,Virology,3109,Zoology,False,0.0,constrained_lexical,
2500,General Materials Science,4016,Materials engineering,True,0.333,constrained_lexical,
2500,General Materials Science,4001,Aerospace engineering,False,0.222,constrained_lexical,
2500,General Materials Science,4002,Automotive engineering,False,0.222,constrained_lexical,
2500,General Materials Science,4004,Chemical engineering,False,0.222,constrained_lexical,
2500,General Materials Science,4005,Civil engineering,False,0.222,constrained_lexical,
2500,General Materials Science,4014,Manufacturing engineering,False,0.222,constrained_lexical,
2500,General Materials Science,4003,Biomedical engineering,False,0.111,constrained_lexical,
2500,General Materials Science,4006,Communications engineering,False,0.111,constrained_lexical,
2500,General Materials Science,4007,"Control engineering, mechatronics and robotics",False,0.111,constrained_lexical,
2502,Biomaterials,4016,Materials engineering,True,0.091,constrained_lexical,
2502,Biomaterials,3403,Macromolecular and materials chemistry,False,0.068,constrained_lexical,
2502,Biomaterials,3405,Organic chemistry,False,0.068,constrained_lexical,
2502,Biomaterials,3006,Food sciences,False,0.045,constrained_lexical,
2502,Biomaterials,3210,Nutrition and dietetics,False,0.045,constrained_lexical,
2502,Biomaterials,4003,Biomedical engineering,False,0.045,constrained_lexical,
2502,Biomaterials,4012,Fluid mechanics and thermal engineering,False,0.045,constrained_lexical,
2502,Biomaterials,4014,Manufacturing engineering,False,0.045,constrained_lexical,
2502,Biomaterials,4018,Nanotechnology,False,0.045,constrained_lexical,
2503,Ceramics and Composites,4016,Materials engineering,True,0.429,constrained_lexical,
2503,Ceramics and Composites,4001,Aerospace engineering,False,0.143,constrained_lexical,
2503,Ceramics and Composites,4002,Automotive engineering,False,0.143,constrained_lexical,
2503,Ceramics and Composites,4005,Civil engineering,False,0.143,constrained_lexical,
2503,Ceramics and Composites,4003,Biomedical engineering,False,0.0,constrained_lexical,
2503,Ceramics and Composites,4004,Chemical engineering,False,0.0,constrained_lexical,
2503,Ceramics and Composites,4006,Communications engineering,False,0.0,constrained_lexical,
2503,Ceramics and Composites,4007,"Control engineering, mechatronics and robotics",False,0.0,constrained_lexical,
2503,Ceramics and Composites,4008,Electrical engineering,False,0.0,constrained_lexical,
2504,"Electronic, Optical and Magnetic Materials",3403,Macromolecular and materials chemistry,True,0.098,constrained_lexical,
2504,"Electronic, Optical and Magnetic Materials",5102,"Atomic, molecular and optical physics",False,0.098,constrained_lexical,
2504,"Electronic, Optical and Magnetic Materials",3406,Physical chemistry,False,0.073,constrained_lexical,
2504,"Electronic, Optical and Magnetic Materials",4005,Civil engineering,False,0.073,constrained_lexical,
2504,"Electronic, Optical and Magnetic Materials",4016,Materials engineering,False,0.073,constrained_lexical,
2504,"Electronic, Optical and Magnetic Materials",4018,Nanotechnology,False,0.073,constrained_lexical,
2504,"Electronic, Optical and Magnetic Materials",4901,Applied mathematics,False,0.073,constrained_lexical,
2504,"Electronic, Optical and Magnetic Materials",5104,Condensed matter physics,False,0.073,constrained_lexical,
2504,"Electronic, Optical and Magnetic Materials",3004,Crop and pasture production,False,0.049,constrained_lexical,
2505,Materials Chemistry,3406,Physical chemistry,True,0.068,constrained_lexical,
2505,Materials Chemistry,3402,Inorganic chemistry,False,0.062,constrained_lexical,
2505,Materials Chemistry,3403,Macromolecular and materials chemistry,False,0.055,constrained_lexical,
2505,Materials Chemistry,4004,Chemical engineering,False,0.055,constrained_lexical,
2505,Materials Chemistry,3004,Crop and pasture production,False,0.048,constrained_lexical,
2505,Materials Chemistry,4016,Materials engineering,False,0.048,constrained_lexical,
2505,Materials Chemistry,4018,Nanotechnology,False,0.048,constrained_lexical,
2505,Materials Chemistry,3008,Horticultural production,False,0.041,constrained_lexical,
2505,Materials Chemistry,4017,Mechanical engineering,False,0.041,constrained_lexical,
2506,Metals and Alloys,4016,Materials engineering,True,0.0,below_floor,
2506,Metals and Alloys,4001,Aerospace engineering,False,0.0,constrained_lexical,
2506,Metals and Alloys,4002,Automotive engineering,False,0.0,constrained_lexical,
2506,Metals and Alloys,4003,Biomedical engineering,False,0.0,constrained_lexical,
2506,Metals and Alloys,4004,Chemical engineering,False,0.0,constrained_lexical,
2506,Metals and Alloys,4005,Civil engineering,False,0.0,constrained_lexical,
2506,Metals and Alloys,4006,Communications engineering,False,0.0,constrained_lexical,
2506,Metals and Alloys,4007,"Control engineering, mechatronics and robotics",False,0.0,constrained_lexical,
2506,Metals and Alloys,4008,Electrical engineering,False,0.0,constrained_lexical,
2507,Polymers and Plastics,4016,Materials engineering,True,0.138,constrained_lexical,
2507,Polymers and Plastics,3403,Macromolecular and materials chemistry,False,0.103,constrained_lexical,
2507,Polymers and Plastics,3007,Forestry sciences,False,0.069,constrained_lexical,
2507,Polymers and Plastics,3210,Nutrition and dietetics,False,0.069,constrained_lexical,
2507,Polymers and Plastics,3402,Inorganic chemistry,False,0.069,constrained_lexical,
2507,Polymers and Plastics,3405,Organic chemistry,False,0.069,constrained_lexical,
2507,Polymers and Plastics,3904,Specialist studies in education,False,0.069,constrained_lexical,
2507,Polymers and Plastics,4018,Nanotechnology,False,0.069,constrained_lexical,
2507,Polymers and Plastics,4102,Ecological applications,False,0.069,constrained_lexical,
2508,"Surfaces, Coatings and Films",4006,Communications engineering,True,0.0,below_floor,
2508,"Surfaces, Coatings and Films",4009,"Electronics, sensors and digital hardware",False,0.077,constrained_lexical,
2508,"Surfaces, Coatings and Films",4012,Fluid mechanics and thermal engineering,False,0.077,constrained_lexical,
2508,"Surfaces, Coatings and Films",4016,Materials engineering,False,0.077,constrained_lexical,
2508,"Surfaces, Coatings and Films",4001,Aerospace engineering,False,0.0,constrained_lexical,
2508,"Surfaces, Coatings and Films",4002,Automotive engineering,False,0.0,constrained_lexical,
2508,"Surfaces, Coatings and Films",4003,Biomedical engineering,False,0.0,constrained_lexical,
2508,"Surfaces, Coatings and Films",4004,Chemical engineering,False,0.0,constrained_lexical,
2508,"Surfaces, Coatings and Films",4005,Civil engineering,False,0.0,constrained_lexical,
2602,Algebra and Number Theory,4901,Applied mathematics,True,0.286,constrained_lexical,
2602,Algebra and Number Theory,4904,Pure mathematics,False,0.286,constrained_lexical,
2602,Algebra and Number Theory,4902,Mathematical physics,False,0.143,constrained_lexical,
2602,Algebra and Number Theory,4905,Statistics,False,0.071,constrained_lexical,
2602,Algebra and Number Theory,4999,Other mathematical sciences,False,0.071,constrained_lexical,
2602,Algebra and Number Theory,4903,Numerical and computational mathematics,False,0.0,constrained_lexical,
2604,Applied Mathematics,4901,Applied mathematics,True,1.0,exact_match,
2604,Applied Mathematics,4904,Pure mathematics,False,0.279,constrained_lexical,
2604,Applied Mathematics,4903,Numerical and computational mathematics,False,0.14,constrained_lexical,
2604,Applied Mathematics,4609,Information systems,False,0.116,constrained_lexical,
2604,Applied Mathematics,3406,Physical chemistry,False,0.093,constrained_lexical,
2604,Applied Mathematics,3901,Curriculum and pedagogy,False,0.093,constrained_lexical,
2604,Applied Mathematics,4410,Sociology,False,0.093,constrained_lexical,
2604,Applied Mathematics,4613,Theory of computation,False,0.093,constrained_lexical,
2604,Applied Mathematics,4902,Mathematical physics,False,0.093,constrained_lexical,
2605,Computational Mathematics,4901,Applied mathematics,True,0.0,below_floor,
2605,Computational Mathematics,4902,Mathematical physics,False,0.0,constrained_lexical,
2605,Computational Mathematics,4903,Numerical and computational mathematics,False,0.0,constrained_lexical,
2605,Computational Mathematics,4904,Pure mathematics,False,0.0,constrained_lexical,
2605,Computational Mathematics,4905,Statistics,False,0.0,constrained_lexical,
2605,Computational Mathematics,4999,Other mathematical sciences,False,0.0,constrained_lexical,
2607,Discrete Mathematics and Combinatorics,4901,Applied mathematics,True,0.231,constrained_lexical,
2607,Discrete Mathematics and Combinatorics,4904,Pure mathematics,False,0.231,constrained_lexical,
2607,Discrete Mathematics and Combinatorics,4902,Mathematical physics,False,0.154,constrained_lexical,
2607,Discrete Mathematics and Combinatorics,4903,Numerical and computational mathematics,False,0.154,constrained_lexical,
2607,Discrete Mathematics and Combinatorics,4905,Statistics,False,0.154,constrained_lexical,
2607,Discrete Mathematics and Combinatorics,4999,Other mathematical sciences,False,0.0,constrained_lexical,
2608,Geometry and Topology,4904,Pure mathematics,True,0.483,constrained_lexical,
2608,Geometry and Topology,4901,Applied mathematics,False,0.276,constrained_lexical,
2608,Geometry and Topology,4902,Mathematical physics,False,0.138,constrained_lexical,
2608,Geometry and Topology,4903,Numerical and computational mathematics,False,0.138,constrained_lexical,
2608,Geometry and Topology,3004,Crop and pasture production,False,0.103,constrained_lexical,
2608,Geometry and Topology,3109,Zoology,False,0.103,constrained_lexical,
2608,Geometry and Topology,4605,Data management and data science,False,0.103,constrained_lexical,
2608,Geometry and Topology,4905,Statistics,False,0.103,constrained_lexical,
2608,Geometry and Topology,3002,"Agriculture, land and farm management",False,0.069,constrained_lexical,
2610,Mathematical Physics,4902,Mathematical physics,True,1.0,exact_match,
2610,Mathematical Physics,4904,Pure mathematics,False,0.296,constrained_lexical,
2610,Mathematical Physics,4901,Applied mathematics,False,0.222,constrained_lexical,
2610,Mathematical Physics,4012,Fluid mechanics and thermal engineering,False,0.148,constrained_lexical,
2610,Mathematical Physics,4609,Information systems,False,0.148,constrained_lexical,
2610,Mathematical Physics,4905,Statistics,False,0.148,constrained_lexical,
2610,Mathematical Physics,3102,Bioinformatics and computational biology,False,0.111,constrained_lexical,
2610,Mathematical Physics,3407,Theoretical and computational chemistry,False,0.111,constrained_lexical,
2610,Mathematical Physics,3701,Atmospheric sciences,False,0.111,constrained_lexical,
2611,Modeling and Simulation,4903,Numerical and computational mathematics,True,0.25,constrained_lexical,
2611,Modeling and Simulation,4901,Applied mathematics,False,0.2,constrained_lexical,
2611,Modeling and Simulation,4904,Pure mathematics,False,0.2,constrained_lexical,
2611,Modeling and Simulation,4905,Statistics,False,0.1,constrained_lexical,
2611,Modeling and Simulation,4999,Other mathematical sciences,False,0.1,constrained_lexical,
2611,Modeling and Simulation,4902,Mathematical physics,False,0.05,constrained_lexical,
2612,Numerical Analysis,4903,Numerical and computational mathematics,True,0.7,manual_override,Numerical Analysis -- exact-fit 'Numerical and computational mathematics' group exists
2613,Statistics and Probability,4905,Statistics,True,0.7,manual_override,Statistics and Probability -- exact-fit 'Statistics' group exists
2614,Theoretical Computer Science,4901,Applied mathematics,True,0.667,constrained_lexical,
2614,Theoretical Computer Science,4904,Pure mathematics,False,0.667,constrained_lexical,
2614,Theoretical Computer Science,4902,Mathematical physics,False,0.333,constrained_lexical,
2614,Theoretical Computer Science,4903,Numerical and computational mathematics,False,0.333,constrained_lexical,
2614,Theoretical Computer Science,4905,Statistics,False,0.333,constrained_lexical,
2614,Theoretical Computer Science,4999,Other mathematical sciences,False,0.0,constrained_lexical,
2702,Anatomy,3202,Clinical sciences,True,0.667,constrained_lexical,
2702,Anatomy,3205,Medical biochemistry and metabolomics,False,0.333,constrained_lexical,
2702,Anatomy,3206,Medical biotechnology,False,0.333,constrained_lexical,
2702,Anatomy,3207,Medical microbiology,False,0.333,constrained_lexical,
2702,Anatomy,3208,Medical physiology,False,0.333,constrained_lexical,
2702,Anatomy,3210,Nutrition and dietetics,False,0.333,constrained_lexical,
2702,Anatomy,3212,Ophthalmology and optometry,False,0.333,constrained_lexical,
2702,Anatomy,3214,Pharmacology and pharmaceutical sciences,False,0.333,constrained_lexical,
2702,Anatomy,3299,Other biomedical and clinical sciences,False,0.333,constrained_lexical,
2703,Anesthesiology and Pain Medicine,3202,Clinical sciences,True,0.0,below_floor,
2703,Anesthesiology and Pain Medicine,3207,Medical microbiology,False,0.091,constrained_lexical,
2703,Anesthesiology and Pain Medicine,3201,Cardiovascular medicine and haematology,False,0.0,constrained_lexical,
2703,Anesthesiology and Pain Medicine,3203,Dentistry,False,0.0,constrained_lexical,
2703,Anesthesiology and Pain Medicine,3204,Immunology,False,0.0,constrained_lexical,
2703,Anesthesiology and Pain Medicine,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
2703,Anesthesiology and Pain Medicine,3206,Medical biotechnology,False,0.0,constrained_lexical,
2703,Anesthesiology and Pain Medicine,3208,Medical physiology,False,0.0,constrained_lexical,
2703,Anesthesiology and Pain Medicine,3209,Neurosciences,False,0.0,constrained_lexical,
2704,Biochemistry,3201,Cardiovascular medicine and haematology,True,0.0,below_floor,
2704,Biochemistry,3202,Clinical sciences,False,0.0,constrained_lexical,
2704,Biochemistry,3203,Dentistry,False,0.0,constrained_lexical,
2704,Biochemistry,3204,Immunology,False,0.0,constrained_lexical,
2704,Biochemistry,3205,Medical biochemistry and metabolomics,False,0.0,constrained_lexical,
